sigma,filename,beam_width,heuristic,length,time_s,feasible
sigma-2,mglcs_3_200_2_9.txt,10,h5,74,0.02,True
sigma-2,mglcs_3_200_2_9.txt,10,h6,75,0.014,True
sigma-2,mglcs_3_200_2_9.txt,10,h7,52,0.0139,True
sigma-2,mglcs_3_200_2_9.txt,10,h8,42,0.0424,True
sigma-2,mglcs_3_50_2_0.txt,10,h1,28,0.002,True
sigma-2,mglcs_3_50_2_0.txt,10,h2,30,0.003,True
sigma-2,mglcs_3_50_2_0.txt,10,h3,27,0.0022,True
sigma-2,mglcs_3_50_2_0.txt,10,h4,26,0.002,True
sigma-2,mglcs_3_50_2_0.txt,10,h5,30,0.004,True
sigma-2,mglcs_3_50_2_0.txt,10,h6,28,0.0025,True
sigma-2,mglcs_3_50_2_0.txt,10,h7,30,0.003,True
sigma-2,mglcs_3_50_2_0.txt,10,h8,27,0.004,True
sigma-2,mglcs_3_50_2_1.txt,10,h1,16,0.002,True
sigma-2,mglcs_3_50_2_1.txt,10,h2,17,0.002,True
sigma-2,mglcs_3_50_2_1.txt,10,h3,17,0.002,True
sigma-2,mglcs_3_50_2_1.txt,10,h4,16,0.0021,True
sigma-2,mglcs_3_50_2_1.txt,10,h5,16,0.003,True
sigma-2,mglcs_3_50_2_1.txt,10,h6,17,0.002,True
sigma-2,mglcs_3_50_2_1.txt,10,h7,17,0.002,True
sigma-2,mglcs_3_50_2_1.txt,10,h8,17,0.0015,True
sigma-2,mglcs_3_50_2_2.txt,10,h1,31,0.002,True
sigma-2,mglcs_3_50_2_2.txt,10,h2,25,0.0025,True
sigma-2,mglcs_3_50_2_2.txt,10,h3,32,0.003,True
sigma-2,mglcs_3_50_2_2.txt,10,h4,31,0.004,True
sigma-2,mglcs_3_50_2_2.txt,10,h5,32,0.0041,True
sigma-2,mglcs_3_50_2_2.txt,10,h6,30,0.003,True
sigma-2,mglcs_3_50_2_2.txt,10,h7,32,0.002,True
sigma-2,mglcs_3_50_2_2.txt,10,h8,32,0.0035,True
sigma-2,mglcs_3_50_2_3.txt,10,h1,19,0.002,True
sigma-2,mglcs_3_50_2_3.txt,10,h2,21,0.0015,True
sigma-2,mglcs_3_50_2_3.txt,10,h3,21,0.001,True
sigma-2,mglcs_3_50_2_3.txt,10,h4,20,0.002,True
sigma-2,mglcs_3_50_2_3.txt,10,h5,21,0.0035,True
sigma-2,mglcs_3_50_2_3.txt,10,h6,21,0.001,True
sigma-2,mglcs_3_50_2_3.txt,10,h7,21,0.001,True
sigma-2,mglcs_3_50_2_3.txt,10,h8,19,0.003,True
sigma-2,mglcs_3_50_2_4.txt,10,h1,32,0.0015,True
sigma-2,mglcs_3_50_2_4.txt,10,h2,26,0.003,True
sigma-2,mglcs_3_50_2_4.txt,10,h3,32,0.002,True
sigma-2,mglcs_3_50_2_4.txt,10,h4,17,0.002,True
sigma-2,mglcs_3_50_2_4.txt,10,h5,26,0.0035,True
sigma-2,mglcs_3_50_2_4.txt,10,h6,33,0.003,True
sigma-2,mglcs_3_50_2_4.txt,10,h7,26,0.002,True
sigma-2,mglcs_3_50_2_4.txt,10,h8,28,0.004,True
sigma-2,mglcs_3_50_2_5.txt,10,h1,16,0.002,True
sigma-2,mglcs_3_50_2_5.txt,10,h2,16,0.0015,True
sigma-2,mglcs_3_50_2_5.txt,10,h3,16,0.002,True
sigma-2,mglcs_3_50_2_5.txt,10,h4,16,0.002,True
sigma-2,mglcs_3_50_2_5.txt,10,h5,16,0.002,True
sigma-2,mglcs_3_50_2_5.txt,10,h6,16,0.002,True
sigma-2,mglcs_3_50_2_5.txt,10,h7,16,0.002,True
sigma-2,mglcs_3_50_2_5.txt,10,h8,16,0.0031,True
sigma-2,mglcs_3_50_2_6.txt,10,h1,29,0.0025,True
sigma-2,mglcs_3_50_2_6.txt,10,h2,30,0.002,True
sigma-2,mglcs_3_50_2_6.txt,10,h3,29,0.003,True
sigma-2,mglcs_3_50_2_6.txt,10,h4,28,0.002,True
sigma-2,mglcs_3_50_2_6.txt,10,h5,30,0.0045,True
sigma-2,mglcs_3_50_2_6.txt,10,h6,30,0.003,True
sigma-2,mglcs_3_50_2_6.txt,10,h7,17,0.003,True
sigma-2,mglcs_3_50_2_6.txt,10,h8,27,0.0025,True
sigma-2,mglcs_3_50_2_7.txt,10,h1,19,0.001,True
sigma-2,mglcs_3_50_2_7.txt,10,h2,19,0.0015,True
sigma-2,mglcs_3_50_2_7.txt,10,h3,19,0.002,True
sigma-2,mglcs_3_50_2_7.txt,10,h4,19,0.001,True
sigma-2,mglcs_3_50_2_7.txt,10,h5,19,0.002,True
sigma-2,mglcs_3_50_2_7.txt,10,h6,19,0.0015,True
sigma-2,mglcs_3_50_2_7.txt,10,h7,19,0.002,True
sigma-2,mglcs_3_50_2_7.txt,10,h8,19,0.0025,True
sigma-2,mglcs_3_50_2_8.txt,10,h1,19,0.002,True
sigma-2,mglcs_3_50_2_8.txt,10,h2,22,0.002,True
sigma-2,mglcs_3_50_2_8.txt,10,h3,22,0.001,True
sigma-2,mglcs_3_50_2_8.txt,10,h4,23,0.002,True
sigma-2,mglcs_3_50_2_8.txt,10,h5,24,0.003,True
sigma-2,mglcs_3_50_2_8.txt,10,h6,24,0.002,True
sigma-2,mglcs_3_50_2_8.txt,10,h7,23,0.0025,True
sigma-2,mglcs_3_50_2_8.txt,10,h8,21,0.002,True
sigma-2,mglcs_3_50_2_9.txt,10,h1,10,0.0015,True
sigma-2,mglcs_3_50_2_9.txt,10,h2,16,0.002,True
sigma-2,mglcs_3_50_2_9.txt,10,h3,10,0.002,True
sigma-2,mglcs_3_50_2_9.txt,10,h4,10,0.001,True
sigma-2,mglcs_3_50_2_9.txt,10,h5,16,0.003,True
sigma-2,mglcs_3_50_2_9.txt,10,h6,12,0.0015,True
sigma-2,mglcs_3_50_2_9.txt,10,h7,11,0.002,True
sigma-2,mglcs_3_50_2_9.txt,10,h8,11,0.002,True
sigma-2,mglcs_5_100_2_0.txt,10,h1,11,0.003,True
sigma-2,mglcs_5_100_2_0.txt,10,h2,11,0.003,True
sigma-2,mglcs_5_100_2_0.txt,10,h3,11,0.0045,True
sigma-2,mglcs_5_100_2_0.txt,10,h4,12,0.003,True
sigma-2,mglcs_5_100_2_0.txt,10,h5,11,0.0055,True
sigma-2,mglcs_5_100_2_0.txt,10,h6,11,0.004,True
sigma-2,mglcs_5_100_2_0.txt,10,h7,11,0.003,True
sigma-2,mglcs_5_100_2_0.txt,10,h8,12,0.0115,True
sigma-2,mglcs_5_100_2_1.txt,10,h1,17,0.0035,True
sigma-2,mglcs_5_100_2_1.txt,10,h2,19,0.003,True
sigma-2,mglcs_5_100_2_1.txt,10,h3,17,0.004,True
sigma-2,mglcs_5_100_2_1.txt,10,h4,17,0.0044,True
sigma-2,mglcs_5_100_2_1.txt,10,h5,19,0.006,True
sigma-2,mglcs_5_100_2_1.txt,10,h6,17,0.0035,True
sigma-2,mglcs_5_100_2_1.txt,10,h7,19,0.005,True
sigma-2,mglcs_5_100_2_1.txt,10,h8,19,0.0082,True
sigma-2,mglcs_5_100_2_2.txt,10,h1,12,0.003,True
sigma-2,mglcs_5_100_2_2.txt,10,h2,12,0.003,True
sigma-2,mglcs_5_100_2_2.txt,10,h3,12,0.0035,True
sigma-2,mglcs_5_100_2_2.txt,10,h4,12,0.004,True
sigma-2,mglcs_5_100_2_2.txt,10,h5,12,0.0055,True
sigma-2,mglcs_5_100_2_2.txt,10,h6,12,0.004,True
sigma-2,mglcs_5_100_2_2.txt,10,h7,12,0.004,True
sigma-2,mglcs_5_100_2_2.txt,10,h8,12,0.012,True
sigma-2,mglcs_5_100_2_3.txt,10,h1,25,0.0075,True
sigma-2,mglcs_5_100_2_3.txt,10,h2,25,0.0078,True
sigma-2,mglcs_5_100_2_3.txt,10,h3,25,0.006,True
sigma-2,mglcs_5_100_2_3.txt,10,h4,25,0.0045,True
sigma-2,mglcs_5_100_2_3.txt,10,h5,26,0.0085,True
sigma-2,mglcs_5_100_2_3.txt,10,h6,25,0.004,True
sigma-2,mglcs_5_100_2_3.txt,10,h7,25,0.0045,True
sigma-2,mglcs_5_100_2_3.txt,10,h8,19,0.0145,True
sigma-2,mglcs_5_100_2_4.txt,10,h1,11,0.0051,True
sigma-2,mglcs_5_100_2_4.txt,10,h2,11,0.0043,True
sigma-2,mglcs_5_100_2_4.txt,10,h3,11,0.005,True
sigma-2,mglcs_5_100_2_4.txt,10,h4,11,0.0055,True
sigma-2,mglcs_5_100_2_4.txt,10,h5,11,0.007,True
sigma-2,mglcs_5_100_2_4.txt,10,h6,11,0.0045,True
sigma-2,mglcs_5_100_2_4.txt,10,h7,11,0.004,True
sigma-2,mglcs_5_100_2_4.txt,10,h8,11,0.0122,True
sigma-2,mglcs_5_100_2_5.txt,10,h1,10,0.0035,True
sigma-2,mglcs_5_100_2_5.txt,10,h2,10,0.003,True
sigma-2,mglcs_5_100_2_5.txt,10,h3,10,0.003,True
sigma-2,mglcs_5_100_2_5.txt,10,h4,10,0.0042,True
sigma-2,mglcs_5_100_2_5.txt,10,h5,10,0.005,True
sigma-2,mglcs_5_100_2_5.txt,10,h6,10,0.0035,True
sigma-2,mglcs_5_100_2_5.txt,10,h7,10,0.004,True
sigma-2,mglcs_5_100_2_5.txt,10,h8,10,0.0103,True
sigma-2,mglcs_5_100_2_6.txt,10,h1,13,0.003,True
sigma-2,mglcs_5_100_2_6.txt,10,h2,13,0.003,True
sigma-2,mglcs_5_100_2_6.txt,10,h3,13,0.0025,True
sigma-2,mglcs_5_100_2_6.txt,10,h4,13,0.003,True
sigma-2,mglcs_5_100_2_6.txt,10,h5,13,0.005,True
sigma-2,mglcs_5_100_2_6.txt,10,h6,13,0.0025,True
sigma-2,mglcs_5_100_2_6.txt,10,h7,13,0.003,True
sigma-2,mglcs_5_100_2_6.txt,10,h8,13,0.0085,True
sigma-2,mglcs_5_100_2_7.txt,10,h1,15,0.004,True
sigma-2,mglcs_5_100_2_7.txt,10,h2,15,0.003,True
sigma-2,mglcs_5_100_2_7.txt,10,h3,15,0.0025,True
sigma-2,mglcs_5_100_2_7.txt,10,h4,15,0.0041,True
sigma-2,mglcs_5_100_2_7.txt,10,h5,10,0.004,True
sigma-2,mglcs_5_100_2_7.txt,10,h6,15,0.003,True
sigma-2,mglcs_5_100_2_7.txt,10,h7,15,0.0041,True
sigma-2,mglcs_5_100_2_7.txt,10,h8,15,0.0135,True
sigma-2,mglcs_5_100_2_8.txt,10,h1,11,0.004,True
sigma-2,mglcs_5_100_2_8.txt,10,h2,12,0.0035,True
sigma-2,mglcs_5_100_2_8.txt,10,h3,9,0.005,True
sigma-2,mglcs_5_100_2_8.txt,10,h4,11,0.0045,True
sigma-2,mglcs_5_100_2_8.txt,10,h5,11,0.005,True
sigma-2,mglcs_5_100_2_8.txt,10,h6,9,0.0045,True
sigma-2,mglcs_5_100_2_8.txt,10,h7,12,0.003,True
sigma-2,mglcs_5_100_2_8.txt,10,h8,12,0.0135,True
sigma-2,mglcs_5_100_2_9.txt,10,h1,13,0.003,True
sigma-2,mglcs_5_100_2_9.txt,10,h2,14,0.0041,True
sigma-2,mglcs_5_100_2_9.txt,10,h3,13,0.003,True
sigma-2,mglcs_5_100_2_9.txt,10,h4,13,0.0035,True
sigma-2,mglcs_5_100_2_9.txt,10,h5,14,0.0055,True
sigma-2,mglcs_5_100_2_9.txt,10,h6,13,0.004,True
sigma-2,mglcs_5_100_2_9.txt,10,h7,14,0.0045,True
sigma-2,mglcs_5_100_2_9.txt,10,h8,14,0.0165,True
sigma-2,mglcs_5_200_2_0.txt,10,h1,17,0.0095,True
sigma-2,mglcs_5_200_2_0.txt,10,h2,23,0.0095,True
sigma-2,mglcs_5_200_2_0.txt,10,h3,17,0.0105,True
sigma-2,mglcs_5_200_2_0.txt,10,h4,23,0.0101,True
sigma-2,mglcs_5_200_2_0.txt,10,h5,17,0.0156,True
sigma-2,mglcs_5_200_2_0.txt,10,h6,17,0.01,True
sigma-2,mglcs_5_200_2_0.txt,10,h7,23,0.009,True
sigma-2,mglcs_5_200_2_0.txt,10,h8,23,0.0585,True
sigma-2,mglcs_5_200_2_1.txt,10,h1,18,0.01,True
sigma-2,mglcs_5_200_2_1.txt,10,h2,19,0.0105,True
sigma-2,mglcs_5_200_2_1.txt,10,h3,17,0.0098,True
sigma-2,mglcs_5_200_2_1.txt,10,h4,19,0.0115,True
sigma-2,mglcs_5_200_2_1.txt,10,h5,19,0.014,True
sigma-2,mglcs_5_200_2_1.txt,10,h6,17,0.0095,True
sigma-2,mglcs_5_200_2_1.txt,10,h7,17,0.0095,True
sigma-2,mglcs_5_200_2_1.txt,10,h8,17,0.0598,True
sigma-2,mglcs_5_200_2_2.txt,10,h1,32,0.0105,True
sigma-2,mglcs_5_200_2_2.txt,10,h2,32,0.015,True
sigma-2,mglcs_5_200_2_2.txt,10,h3,32,0.0115,True
sigma-2,mglcs_5_200_2_2.txt,10,h4,32,0.0125,True
sigma-2,mglcs_5_200_2_2.txt,10,h5,32,0.019,True
sigma-2,mglcs_5_200_2_2.txt,10,h6,32,0.01,True
sigma-2,mglcs_5_200_2_2.txt,10,h7,32,0.0115,True
sigma-2,mglcs_5_200_2_2.txt,10,h8,32,0.0582,True
sigma-2,mglcs_5_200_2_3.txt,10,h1,19,0.015,True
sigma-2,mglcs_5_200_2_3.txt,10,h2,19,0.014,True
sigma-2,mglcs_5_200_2_3.txt,10,h3,22,0.0125,True
sigma-2,mglcs_5_200_2_3.txt,10,h4,19,0.015,True
sigma-2,mglcs_5_200_2_3.txt,10,h5,19,0.019,True
sigma-2,mglcs_5_200_2_3.txt,10,h6,22,0.0145,True
sigma-2,mglcs_5_200_2_3.txt,10,h7,19,0.015,True
sigma-2,mglcs_5_200_2_3.txt,10,h8,18,0.0613,True
sigma-2,mglcs_5_200_2_4.txt,10,h1,16,0.01,True
sigma-2,mglcs_5_200_2_4.txt,10,h2,15,0.0109,True
sigma-2,mglcs_5_200_2_4.txt,10,h3,15,0.0106,True
sigma-2,mglcs_5_200_2_4.txt,10,h4,23,0.0128,True
sigma-2,mglcs_5_200_2_4.txt,10,h5,24,0.0179,True
sigma-2,mglcs_5_200_2_4.txt,10,h6,16,0.01,True
sigma-2,mglcs_5_200_2_4.txt,10,h7,15,0.0118,True
sigma-2,mglcs_5_200_2_4.txt,10,h8,16,0.0563,True
sigma-2,mglcs_5_200_2_5.txt,10,h1,20,0.0103,True
sigma-2,mglcs_5_200_2_5.txt,10,h2,18,0.0098,True
sigma-2,mglcs_5_200_2_5.txt,10,h3,20,0.0115,True
sigma-2,mglcs_5_200_2_5.txt,10,h4,20,0.0105,True
sigma-2,mglcs_5_200_2_5.txt,10,h5,19,0.018,True
sigma-2,mglcs_5_200_2_5.txt,10,h6,18,0.01,True
sigma-2,mglcs_5_200_2_5.txt,10,h7,18,0.0118,True
sigma-2,mglcs_5_200_2_5.txt,10,h8,17,0.06,True
sigma-2,mglcs_5_200_2_6.txt,10,h1,19,0.012,True
sigma-2,mglcs_5_200_2_6.txt,10,h2,18,0.0155,True
sigma-2,mglcs_5_200_2_6.txt,10,h3,19,0.016,True
sigma-2,mglcs_5_200_2_6.txt,10,h4,19,0.0129,True
sigma-2,mglcs_5_200_2_6.txt,10,h5,17,0.018,True
sigma-2,mglcs_5_200_2_6.txt,10,h6,18,0.0115,True
sigma-2,mglcs_5_200_2_6.txt,10,h7,18,0.0115,True
sigma-2,mglcs_5_200_2_6.txt,10,h8,17,0.0616,True
sigma-2,mglcs_5_200_2_7.txt,10,h1,23,0.0115,True
sigma-2,mglcs_5_200_2_7.txt,10,h2,23,0.012,True
sigma-2,mglcs_5_200_2_7.txt,10,h3,20,0.0115,True
sigma-2,mglcs_5_200_2_7.txt,10,h4,20,0.0115,True
sigma-2,mglcs_5_200_2_7.txt,10,h5,20,0.018,True
sigma-2,mglcs_5_200_2_7.txt,10,h6,18,0.011,True
sigma-2,mglcs_5_200_2_7.txt,10,h7,18,0.011,True
sigma-2,mglcs_5_200_2_7.txt,10,h8,20,0.0472,True
sigma-2,mglcs_5_200_2_8.txt,10,h1,13,0.0085,True
sigma-2,mglcs_5_200_2_8.txt,10,h2,13,0.0105,True
sigma-2,mglcs_5_200_2_8.txt,10,h3,13,0.0105,True
sigma-2,mglcs_5_200_2_8.txt,10,h4,13,0.011,True
sigma-2,mglcs_5_200_2_8.txt,10,h5,13,0.0145,True
sigma-2,mglcs_5_200_2_8.txt,10,h6,13,0.0115,True
sigma-2,mglcs_5_200_2_8.txt,10,h7,13,0.0105,True
sigma-2,mglcs_5_200_2_8.txt,10,h8,13,0.0549,True
sigma-2,mglcs_5_200_2_9.txt,10,h1,21,0.011,True
sigma-2,mglcs_5_200_2_9.txt,10,h2,21,0.0122,True
sigma-2,mglcs_5_200_2_9.txt,10,h3,13,0.0101,True
sigma-2,mglcs_5_200_2_9.txt,10,h4,21,0.0134,True
sigma-2,mglcs_5_200_2_9.txt,10,h5,11,0.0178,True
sigma-2,mglcs_5_200_2_9.txt,10,h6,19,0.0115,True
sigma-2,mglcs_5_200_2_9.txt,10,h7,21,0.0125,True
sigma-2,mglcs_5_200_2_9.txt,10,h8,20,0.0543,True
sigma-2,mglcs_5_50_2_0.txt,10,h1,10,0.0015,True
sigma-2,mglcs_5_50_2_0.txt,10,h2,10,0.001,True
sigma-2,mglcs_5_50_2_0.txt,10,h3,10,0.001,True
sigma-2,mglcs_5_50_2_0.txt,10,h4,10,0.001,True
sigma-2,mglcs_5_50_2_0.txt,10,h5,10,0.001,True
sigma-2,mglcs_5_50_2_0.txt,10,h6,10,0.002,True
sigma-2,mglcs_5_50_2_0.txt,10,h7,10,0.001,True
sigma-2,mglcs_5_50_2_0.txt,10,h8,10,0.002,True
sigma-2,mglcs_5_50_2_1.txt,10,h1,16,0.003,True
sigma-2,mglcs_5_50_2_1.txt,10,h2,16,0.0025,True
sigma-2,mglcs_5_50_2_1.txt,10,h3,18,0.002,True
sigma-2,mglcs_5_50_2_1.txt,10,h4,18,0.002,True
sigma-2,mglcs_5_50_2_1.txt,10,h5,16,0.004,True
sigma-2,mglcs_5_50_2_1.txt,10,h6,16,0.0015,True
sigma-2,mglcs_5_50_2_1.txt,10,h7,16,0.003,True
sigma-2,mglcs_5_50_2_1.txt,10,h8,18,0.004,True
sigma-2,mglcs_5_50_2_2.txt,10,h1,7,0.002,True
sigma-2,mglcs_5_50_2_2.txt,10,h2,7,0.001,True
sigma-2,mglcs_5_50_2_2.txt,10,h3,7,0.001,True
sigma-2,mglcs_5_50_2_2.txt,10,h4,7,0.002,True
sigma-2,mglcs_5_50_2_2.txt,10,h5,7,0.001,True
sigma-2,mglcs_5_50_2_2.txt,10,h6,7,0.001,True
sigma-2,mglcs_5_50_2_2.txt,10,h7,7,0.001,True
sigma-2,mglcs_5_50_2_2.txt,10,h8,7,0.002,True
sigma-2,mglcs_5_50_2_3.txt,10,h1,9,0.002,True
sigma-2,mglcs_5_50_2_3.txt,10,h2,5,0.001,True
sigma-2,mglcs_5_50_2_3.txt,10,h3,9,0.001,True
sigma-2,mglcs_5_50_2_3.txt,10,h4,9,0.002,True
sigma-2,mglcs_5_50_2_3.txt,10,h5,9,0.001,True
sigma-2,mglcs_5_50_2_3.txt,10,h6,9,0.0015,True
sigma-2,mglcs_5_50_2_3.txt,10,h7,5,0.002,True
sigma-2,mglcs_5_50_2_3.txt,10,h8,5,0.003,True
sigma-2,mglcs_5_50_2_4.txt,10,h1,14,0.001,True
sigma-2,mglcs_5_50_2_4.txt,10,h2,14,0.001,True
sigma-2,mglcs_5_50_2_4.txt,10,h3,14,0.001,True
sigma-2,mglcs_5_50_2_4.txt,10,h4,14,0.001,True
sigma-2,mglcs_5_50_2_4.txt,10,h5,14,0.001,True
sigma-2,mglcs_5_50_2_4.txt,10,h6,14,0.001,True
sigma-2,mglcs_5_50_2_4.txt,10,h7,14,0.001,True
sigma-2,mglcs_5_50_2_4.txt,10,h8,14,0.0015,True
sigma-2,mglcs_5_50_2_5.txt,10,h1,6,0.001,True
sigma-2,mglcs_5_50_2_5.txt,10,h2,6,0.002,True
sigma-2,mglcs_5_50_2_5.txt,10,h3,6,0.0015,True
sigma-2,mglcs_5_50_2_5.txt,10,h4,6,0.001,True
sigma-2,mglcs_5_50_2_5.txt,10,h5,6,0.002,True
sigma-2,mglcs_5_50_2_5.txt,10,h6,6,0.0015,True
sigma-2,mglcs_5_50_2_5.txt,10,h7,6,0.002,True
sigma-2,mglcs_5_50_2_5.txt,10,h8,6,0.003,True
sigma-2,mglcs_5_50_2_6.txt,10,h1,9,0.001,True
sigma-2,mglcs_5_50_2_6.txt,10,h2,9,0.002,True
sigma-2,mglcs_5_50_2_6.txt,10,h3,8,0.0015,True
sigma-2,mglcs_5_50_2_6.txt,10,h4,9,0.002,True
sigma-2,mglcs_5_50_2_6.txt,10,h5,8,0.002,True
sigma-2,mglcs_5_50_2_6.txt,10,h6,7,0.002,True
sigma-2,mglcs_5_50_2_6.txt,10,h7,7,0.001,True
sigma-2,mglcs_5_50_2_6.txt,10,h8,7,0.0033,True
sigma-2,mglcs_5_50_2_7.txt,10,h1,7,0.001,True
sigma-2,mglcs_5_50_2_7.txt,10,h2,7,0.0025,True
sigma-2,mglcs_5_50_2_7.txt,10,h3,7,0.001,True
sigma-2,mglcs_5_50_2_7.txt,10,h4,7,0.001,True
sigma-2,mglcs_5_50_2_7.txt,10,h5,7,0.002,True
sigma-2,mglcs_5_50_2_7.txt,10,h6,7,0.002,True
sigma-2,mglcs_5_50_2_7.txt,10,h7,7,0.001,True
sigma-2,mglcs_5_50_2_7.txt,10,h8,7,0.0021,True
sigma-2,mglcs_5_50_2_8.txt,10,h1,9,0.002,True
sigma-2,mglcs_5_50_2_8.txt,10,h2,9,0.002,True
sigma-2,mglcs_5_50_2_8.txt,10,h3,9,0.0021,True
sigma-2,mglcs_5_50_2_8.txt,10,h4,9,0.002,True
sigma-2,mglcs_5_50_2_8.txt,10,h5,9,0.002,True
sigma-2,mglcs_5_50_2_8.txt,10,h6,9,0.002,True
sigma-2,mglcs_5_50_2_8.txt,10,h7,9,0.002,True
sigma-2,mglcs_5_50_2_8.txt,10,h8,9,0.0045,True
sigma-2,mglcs_5_50_2_9.txt,10,h1,11,0.0015,True
sigma-2,mglcs_5_50_2_9.txt,10,h2,11,0.001,True
sigma-2,mglcs_5_50_2_9.txt,10,h3,11,0.002,True
sigma-2,mglcs_5_50_2_9.txt,10,h4,11,0.001,True
sigma-2,mglcs_5_50_2_9.txt,10,h5,11,0.002,True
sigma-2,mglcs_5_50_2_9.txt,10,h6,11,0.001,True
sigma-2,mglcs_5_50_2_9.txt,10,h7,11,0.001,True
